1	119.57.156.180	2431737	萌小希	1194	2015-09-17 23:30:25	2015-09-17 23:50:19	5
1	106.6.49.33	shen1	亮亮	1055	2015-09-17 23:32:50	2015-09-17 23:50:25	5
1	183.131.105.248	2800097	男神	1090	2015-09-17 23:32:14	2015-09-17 23:50:25	5
1	112.101.124.43	susu8	小伙	426	2015-09-17 23:43:19	2015-09-17 23:50:25	5
1	221.12.160.70	mwwwwwwwww	青衫水墨	5492	2015-09-17 22:18:53	2015-09-17 23:50:25	5
1	222.243.20.9	2350357	青春染指忧伤	11066	2015-09-17 20:45:59	2015-09-17 23:50:25	5
1	127.0.0.1	2431737	萌小希	10	2015-09-17 23:50:25	2015-09-17 23:50:35	1
1	127.0.0.1	2350357	青春染指忧伤	26	2015-09-17 23:50:25	2015-09-17 23:50:51	1
1	127.0.0.1	mwwwwwwwww	青衫水墨	51	2015-09-17 23:50:25	2015-09-17 23:51:17	1
1	127.0.0.1	susu8	小伙	54	2015-09-17 23:50:25	2015-09-17 23:51:20	1
1	123.187.19.19	asd	葬梦	16966	2015-09-17 19:08:39	2015-09-17 23:51:26	5
1	123.97.133.96	shengzhen	牛XX	15894	2015-09-17 19:26:31	2015-09-17 23:51:26	5
1	42.227.126.188	zcq1	若冰哥哥	14087	2015-09-17 19:56:38	2015-09-17 23:51:26	5
1	127.0.0.1	2800097	男神	60	2015-09-17 23:50:25	2015-09-17 23:51:26	1
1	127.0.0.1	shen1	亮亮	63	2015-09-17 23:50:25	2015-09-17 23:51:29	1
1	123.55.203.67	8591881	白小飞	113	2015-09-17 23:49:38	2015-09-17 23:51:32	5
1	222.243.20.9	2350357	青春染指忧伤	62	2015-09-17 23:51:00	2015-09-17 23:52:03	5
1	123.128.216.255	2431737	萌小希	121	2015-09-17 23:50:47	2015-09-17 23:52:48	5
1	183.131.105.248	2800097	男神	83	2015-09-17 23:51:33	2015-09-17 23:52:57	5
1	124.68.8.76	58777	无聊	40	2015-09-17 23:53:19	2015-09-17 23:54:00	5
1	127.0.0.1	zh110	坏脾气	263	2015-09-17 23:50:25	2015-09-17 23:54:48	1
