1	113.4.104.205	baobao6	无敌风火轮	233	2015-09-17 20:36:42	2015-09-17 20:40:35	5
1	139.210.137.116	0517	隔壁老王	3931	2015-09-17 19:35:20	2015-09-17 20:40:51	5
1	183.142.24.217	75878	万福大	1113	2015-09-17 20:22:45	2015-09-17 20:41:19	5
1	183.142.24.217	75878	万福大爷	4	2015-09-17 20:41:25	2015-09-17 20:41:30	5
1	117.57.242.143	5666	勇爷	765	2015-09-17 20:30:04	2015-09-17 20:42:49	5
1	27.216.83.31	6777212	借我一	394	2015-09-17 20:37:20	2015-09-17 20:43:55	5
1	27.216.83.31	6777212	借我一天	556	2015-09-17 20:34:44	2015-09-17 20:44:00	5
1	113.4.104.205	zhanghe	小贺子	5433	2015-09-17 19:14:00	2015-09-17 20:44:33	5
1	113.4.104.205	baobao7	谁与我争锋	152	2015-09-17 20:42:46	2015-09-17 20:45:18	5
1	222.243.20.9	2350357	青春染指忧伤	560	2015-09-17 20:36:33	2015-09-17 20:45:54	5
1	221.12.160.70	1111111111	撒到了客服回复	1320	2015-09-17 20:23:54	2015-09-17 20:45:55	5
1	114.252.244.117	guojin01	天天向下	956	2015-09-17 20:30:52	2015-09-17 20:46:49	5
1	221.12.160.70	mwwwwwwwww	青衫水墨	1972	2015-09-17 20:15:50	2015-09-17 20:48:42	5
