1	117.57.242.143	5666	勇爷	4712	2015-09-17 19:11:25	2015-09-17 20:29:58	5
1	114.252.244.117	guojin01	天天向下	88	2015-09-17 20:28:54	2015-09-17 20:30:23	5
1	114.252.244.117	guojin01	天天向上	17	2015-09-17 20:30:28	2015-09-17 20:30:46	5
1	123.128.216.255	2431737	萌小希	4979	2015-09-17 19:08:33	2015-09-17 20:31:32	5
1	112.101.127.165	susu8	小伙	1883	2015-09-17 20:00:42	2015-09-17 20:32:05	5
1	27.216.83.31	6777212	借我一	793	2015-09-17 20:21:25	2015-09-17 20:34:39	5
1	112.101.127.165	susu8	小伙	184	2015-09-17 20:32:10	2015-09-17 20:35:15	5
1	175.175.54.94	8516123	刚子	1425	2015-09-17 20:11:52	2015-09-17 20:35:38	5
1	222.243.20.9	2350357	青春染指忧伤	5204	2015-09-17 19:09:43	2015-09-17 20:36:28	5
1	125.82.188.140	1818181	大师兄	4776	2015-09-17 19:17:03	2015-09-17 20:36:40	5
1	222.243.20.9	a2350357	安德森	1222	2015-09-17 20:17:58	2015-09-17 20:38:20	5
1	183.142.24.217	758788	的的	1913	2015-09-17 20:06:46	2015-09-17 20:38:39	5
1	125.39.161.113	q123	发给	1047	2015-09-17 20:21:13	2015-09-17 20:38:40	5
1	218.76.164.124	mad1	分手大师	1611	2015-09-17 20:12:26	2015-09-17 20:39:18	5
