1	123.187.19.19	asda	浩南	92	2015-09-17 19:28:49	2015-09-17 19:30:22	5
1	117.57.242.143	8610402	永爷	1318	2015-09-17 19:08:38	2015-09-17 19:30:37	5
1	114.101.191.172	333	天下	142	2015-09-17 19:28:29	2015-09-17 19:30:51	5
1	117.57.242.143	333	天下	6	2015-09-17 19:30:57	2015-09-17 19:31:04	5
1	222.190.119.114	smsm	江湖人称小八哥	24	2015-09-17 19:31:28	2015-09-17 19:31:52	5
1	222.243.20.9	2350350	魔舞倾城	975	2015-09-17 19:16:22	2015-09-17 19:32:38	5
1	112.101.127.165	susu8	小伙	933	2015-09-17 19:17:28	2015-09-17 19:33:02	5
1	42.227.126.188	zcq1	若冰哥哥	1432	2015-09-17 19:09:34	2015-09-17 19:33:27	5
1	106.6.49.33	shen1	亮亮	1518	2015-09-17 19:08:36	2015-09-17 19:33:55	5
1	139.210.137.116	0517	隔壁老王	1598	2015-09-17 19:08:35	2015-09-17 19:35:14	5
1	123.165.245.95	45407	茅山小道士	1287	2015-09-17 19:14:27	2015-09-17 19:35:54	5
1	27.216.83.31	6777212	借我一天	1649	2015-09-17 19:08:41	2015-09-17 19:36:10	5
1	125.88.158.137	weiwei4415	郎心如铁	1736	2015-09-17 19:08:51	2015-09-17 19:37:47	5
