1	183.166.20.134	444	纵横天下	1959	2015-09-20 19:47:55	2015-09-20 20:50:30	5
1	218.25.40.238	douhun10	卡牌大师	6164	2015-09-20 18:38:43	2015-09-20 20:51:22	5
1	113.4.104.205	bao6	滚犊子	304	2015-09-20 20:47:44	2015-09-20 20:52:48	5
1	49.68.219.78	a3560765	雷雷雷	1934	2015-09-20 19:50:52	2015-09-20 20:53:03	5
1	221.9.23.219	0517	隔壁老王	1976	2015-09-20 19:50:35	2015-09-20 20:53:26	5
1	123.55.203.67	8267001	主宰大	1733	2015-09-20 19:54:45	2015-09-20 20:53:34	5
1	106.6.51.126	shen2	哈哈	891	2015-09-20 20:09:16	2015-09-20 20:54:03	5
1	101.69.179.132	caopeng000	职业跑	1728	2015-09-20 19:55:29	2015-09-20 20:54:13	5
1	183.131.105.248	q123	很反感	1246	2015-09-20 20:04:15	2015-09-20 20:54:57	5
1	183.166.20.134	555	纵横	1293	2015-09-20 20:03:37	2015-09-20 20:55:06	5
1	101.69.179.132	1111111111	是否光滑	835	2015-09-20 20:12:08	2015-09-20 20:55:59	5
1	175.174.96.85	3670796	千万千万	1423	2015-09-20 20:04:41	2015-09-20 20:58:21	5
1	119.191.143.175	2431737	萌小希	5425	2015-09-20 18:58:49	2015-09-20 20:59:10	5
