1	118.186.239.50	15821850	台风大魔王	1270	2015-09-20 18:49:56	2015-09-20 19:11:06	5
1	14.135.65.179	white	波多野结衣	265	2015-09-20 19:08:56	2015-09-20 19:13:22	5
1	60.223.134.77	sxycww	胡来	2141	2015-09-20 18:38:09	2015-09-20 19:13:51	5
1	218.25.40.238	wzx10000	啊啊我我啊啊	1861	2015-09-20 18:43:58	2015-09-20 19:14:59	5
1	175.174.96.85	8516123	刚子	552	2015-09-20 19:05:54	2015-09-20 19:15:06	5
1	175.174.96.85	3670796	吱吱	773	2015-09-20 19:02:36	2015-09-20 19:15:29	5
1	123.55.203.67	8267001	主宰	1986	2015-09-20 18:43:21	2015-09-20 19:16:28	5
1	221.220.58.178	caoyang	老曹	993	2015-09-20 19:00:43	2015-09-20 19:17:16	5
1	123.55.203.67	8591881	白小飞	1478	2015-09-20 18:52:49	2015-09-20 19:17:28	5
1	218.75.148.188	9401000	的说法	756	2015-09-20 19:05:06	2015-09-20 19:17:42	5
1	1.48.54.204	zh111	毒道	847	2015-09-20 19:04:06	2015-09-20 19:18:13	5
1	222.83.228.9	henmu	光头强	1133	2015-09-20 19:00:30	2015-09-20 19:19:23	5
1	221.220.58.178	guojin	小郭	461	2015-09-20 19:11:56	2015-09-20 19:19:38	5
1	183.166.16.111	5666	勇爷	1385	2015-09-20 18:56:46	2015-09-20 19:19:51	5
