1	61.54.31.2	2431737	萌小希	110	2015-09-21 19:29:04	2015-09-21 19:30:54	5
1	222.75.235.133	yj03815	狼之魂	25681	2015-09-21 12:26:01	2015-09-21 19:34:03	5
1	112.233.65.45	152376	一一	27856	2015-09-21 11:53:05	2015-09-21 19:37:22	5
1	61.54.31.2	2431737	萌小希	381	2015-09-21 19:31:00	2015-09-21 19:37:22	5
1	113.31.27.252	caopeng000	小迷糊	581	2015-09-21 19:27:40	2015-09-21 19:37:22	5
1	112.233.65.45	661314	二二	21893	2015-09-21 13:32:29	2015-09-21 19:37:22	5
1	1.58.16.123	wangye	王野	6699	2015-09-21 17:45:49	2015-09-21 19:37:29	5
1	221.9.23.219	0517	隔壁老王	4924	2015-09-21 18:15:31	2015-09-21 19:37:35	5
1	218.25.40.238	douhun10	卡牌大师	6805	2015-09-21 17:44:16	2015-09-21 19:37:41	5
1	114.254.255.191	hahaying	鹰哥	828	2015-09-21 19:23:53	2015-09-21 19:37:41	5
1	61.163.124.17	zh110	坏脾气	838	2015-09-21 19:23:48	2015-09-21 19:37:46	5
1	27.216.83.31	5591	借我玩一天	709	2015-09-21 19:26:06	2015-09-21 19:37:55	5
1	101.69.179.132	mwwwwwwwww	青衫水墨	1314	2015-09-21 19:16:48	2015-09-21 19:38:43	5
1	221.9.23.219	0406	稻草人	29051	2015-09-21 11:34:55	2015-09-21 19:39:07	5
1	61.54.31.62	8516123	刚子	692	2015-09-21 19:28:15	2015-09-21 19:39:48	5
