1	221.216.119.144	caoyang	老曹	6126	2015-09-20 22:58:29	2015-09-21 00:40:36	5
1	221.216.119.144	hahaying	鹰哥	782	2015-09-21 00:27:40	2015-09-21 00:40:43	5
1	1.48.54.204	zh110	坏脾气	3327	2015-09-20 23:46:11	2015-09-21 00:41:38	5
1	27.16.139.188	67327101	发动机了撒	1402	2015-09-21 00:18:28	2015-09-21 00:41:50	5
1	123.245.63.91	789456	自行车	202	2015-09-21 00:38:31	2015-09-21 00:41:53	5
1	183.131.105.248	2800097	男神	805	2015-09-21 00:28:35	2015-09-21 00:42:00	5
1	123.245.63.91	24864191	复活光辉	193	2015-09-21 00:39:06	2015-09-21 00:42:20	5
1	27.16.139.188	qq6732710	疯狂的熊猫	5999	2015-09-20 23:02:37	2015-09-21 00:42:37	5
1	1.48.54.204	zh110	坏脾气	152	2015-09-21 00:42:35	2015-09-21 00:45:07	5
1	183.131.105.248	2800097	男神	201	2015-09-21 00:42:06	2015-09-21 00:45:28	5
1	123.55.203.67	8267001	主宰	1429	2015-09-21 00:23:08	2015-09-21 00:46:57	5
1	123.245.63.91	789456	自行车	283	2015-09-21 00:43:09	2015-09-21 00:47:52	5
1	123.245.63.91	24864191	复活光辉	355	2015-09-21 00:42:31	2015-09-21 00:48:26	5
1	27.16.139.188	qq6732710	疯狂的熊猫	387	2015-09-21 00:42:43	2015-09-21 00:49:10	5
1	27.16.139.188	q8355502	霸道小道	276	2015-09-21 00:44:40	2015-09-21 00:49:17	5
