1	114.254.255.191	hahaying	鹰哥	1122	2015-09-21 12:23:09	2015-09-21 12:41:51	5
1	221.216.119.144	caoyang	老曹	244	2015-09-21 12:38:41	2015-09-21 12:42:45	5
1	61.163.124.17	8591881	白小飞	528	2015-09-21 12:35:42	2015-09-21 12:44:30	5
1	60.223.121.176	sxycww	胡来	185	2015-09-21 12:42:00	2015-09-21 12:45:06	5
1	61.189.39.142	24110125	水电费	1179	2015-09-21 12:28:15	2015-09-21 12:47:54	5
1	114.103.162.242	462751718	舒服	14201	2015-09-21 08:51:46	2015-09-21 12:48:28	5
1	114.103.162.242	4460353	下次就	13750	2015-09-21 08:59:20	2015-09-21 12:48:30	5
1	114.103.162.242	462751717	豆腐干的	14232	2015-09-21 08:51:21	2015-09-21 12:48:34	5
1	61.189.39.142	789456	儿童他	1033	2015-09-21 12:31:26	2015-09-21 12:48:39	5
1	61.189.39.142	741852	自行车吃是的	768	2015-09-21 12:37:00	2015-09-21 12:49:48	5
