1	101.69.179.132	mwwwwwwwww	青衫水墨	1773	2015-09-21 21:21:43	2015-09-21 21:51:17	5
1	61.54.31.62	8516123	刚子	340	2015-09-21 21:45:38	2015-09-21 21:51:18	5
1	61.54.31.2	2431737	萌小希	1720	2015-09-21 21:22:43	2015-09-21 21:51:23	5
1	114.254.255.191	hahaying	鹰哥	1701	2015-09-21 21:23:02	2015-09-21 21:51:24	5
1	221.12.160.69	333	花满楼	1424	2015-09-21 21:27:39	2015-09-21 21:51:24	5
1	60.223.135.127	sxycww	胡来	2778	2015-09-21 21:05:11	2015-09-21 21:51:29	5
1	218.25.40.238	douhun10	卡牌大师	1739	2015-09-21 21:22:30	2015-09-21 21:51:30	5
1	125.39.161.113	2800097	男神	1749	2015-09-21 21:22:21	2015-09-21 21:51:30	5
1	123.245.63.91	24864191	德玛西亚之力	1748	2015-09-21 21:22:22	2015-09-21 21:51:31	5
1	221.9.23.219	0517	隔壁老王	377	2015-09-21 21:45:31	2015-09-21 21:51:49	5
1	218.25.40.238	douhun10	卡牌大师	82	2015-09-21 21:51:34	2015-09-21 21:52:56	5
1	122.226.240.202	mwwwwwwwww	青衫水墨	73	2015-09-21 21:52:04	2015-09-21 21:53:17	5
1	123.55.203.67	8591881	白小飞	8938	2015-09-21 19:26:24	2015-09-21 21:55:22	5
1	60.223.135.127	sxycww	胡来	280	2015-09-21 21:52:02	2015-09-21 21:56:42	5
1	122.226.240.202	mwwwwwwwww	青衫水墨	210	2015-09-21 21:53:54	2015-09-21 21:57:25	5
