1	117.57.247.238	2888	永爷	348	2015-09-23 02:16:41	2015-09-23 02:22:29	5
1	1.58.16.123	wangye	王野	276	2015-09-23 02:17:53	2015-09-23 02:22:29	5
1	218.25.40.238	douhun10	卡牌大师	12471	2015-09-22 22:54:38	2015-09-23 02:22:30	5
1	113.4.104.205	bao1	丫头	196942	2015-09-20 19:10:13	2015-09-23 02:22:31	5
1	119.191.143.175	2553289	小希跑珠子	196363	2015-09-20 19:19:52	2015-09-23 02:22:31	5
1	113.4.104.205	bao2	宝贝	196099	2015-09-20 19:24:16	2015-09-23 02:22:31	5
1	113.4.104.205	bao3	疯子哥	196001	2015-09-20 19:25:55	2015-09-23 02:22:31	5
1	113.4.104.205	bao4	请来给我摸	195827	2015-09-20 19:28:48	2015-09-23 02:22:31	5
1	112.103.32.108	5231	大大大	194598	2015-09-20 19:49:17	2015-09-23 02:22:31	5
1	49.68.219.78	b3560765	悟空	194415	2015-09-20 19:52:20	2015-09-23 02:22:31	5
1	222.88.91.2	weiwei441	撒打算大	194360	2015-09-20 19:53:15	2015-09-23 02:22:31	5
1	49.68.219.78	13560765	唐僧	194293	2015-09-20 19:54:22	2015-09-23 02:22:31	5
1	113.4.104.205	bao5	大法师	194051	2015-09-20 19:58:24	2015-09-23 02:22:31	5
1	60.223.134.77	sxycyao	胡搞	193870	2015-09-20 20:01:25	2015-09-23 02:22:31	5
1	114.103.248.77	4305319	太子	193672	2015-09-20 20:04:43	2015-09-23 02:22:31	5
1	114.103.248.77	43053191	士大夫	193226	2015-09-20 20:12:09	2015-09-23 02:22:31	5
1	119.191.143.175	25532891	小希在跑珠子	193070	2015-09-20 20:14:45	2015-09-23 02:22:31	5
1	222.88.91.2	weiwei442	发射点法	192717	2015-09-20 20:50:34	2015-09-23 02:22:31	5
1	113.4.104.205	bao6	滚犊子	192577	2015-09-20 20:52:54	2015-09-23 02:22:31	5
1	116.216.16.7	zhangbao	撒重新	192526	2015-09-20 20:53:44	2015-09-23 02:22:31	5
1	222.88.91.2	weiwei443	撒打算仍然	192345	2015-09-20 20:56:46	2015-09-23 02:22:31	5
1	222.88.91.2	weiwei444	设法发生法	192288	2015-09-20 20:57:43	2015-09-23 02:22:31	5
1	113.4.104.205	bao7	毒毒毒	191862	2015-09-20 21:04:49	2015-09-23 02:22:31	5
1	114.103.248.77	43053192	犯得上法	191758	2015-09-20 21:06:33	2015-09-23 02:22:31	5
1	114.103.248.77	43053193	大幅度	191584	2015-09-20 21:09:27	2015-09-23 02:22:31	5
1	119.191.143.175	25532893	战士哈	191444	2015-09-20 21:11:47	2015-09-23 02:22:31	5
1	113.4.104.205	bao8	不服来打	191344	2015-09-20 21:13:26	2015-09-23 02:22:31	5
1	113.4.104.205	baobao9	无敌小道士	190948	2015-09-20 21:20:03	2015-09-23 02:22:31	5
1	113.4.104.205	bao9	爱我么	190617	2015-09-20 21:25:34	2015-09-23 02:22:31	5
1	113.4.104.205	bao10	小东北	190377	2015-09-20 21:29:34	2015-09-23 02:22:31	5
1	114.103.248.77	43053194	反对感	190280	2015-09-20 21:31:11	2015-09-23 02:22:31	5
1	114.103.248.77	43053195	对才	190247	2015-09-20 21:31:43	2015-09-23 02:22:31	5
1	113.4.104.205	bao11	哎呀呀	189617	2015-09-20 21:42:14	2015-09-23 02:22:31	5
1	114.103.248.77	43053198	豆腐干	187493	2015-09-20 22:17:37	2015-09-23 02:22:31	5
1	114.103.248.77	43053199	儿童	187418	2015-09-20 22:18:52	2015-09-23 02:22:31	5
1	113.4.104.205	bao15	峰哥	185857	2015-09-20 22:44:53	2015-09-23 02:22:31	5
1	113.4.104.205	bao16	仓库	185412	2015-09-20 22:52:19	2015-09-23 02:22:31	5
1	113.4.104.205	bao17	看缘分	184887	2015-09-20 23:01:04	2015-09-23 02:22:31	5
1	114.103.248.77	462751711	斯蒂芬	184585	2015-09-20 23:06:05	2015-09-23 02:22:31	5
1	113.4.104.205	bao18	小奶奶	184571	2015-09-20 23:06:20	2015-09-23 02:22:31	5
1	114.103.248.77	462751712	小媳妇	184557	2015-09-20 23:06:34	2015-09-23 02:22:31	5
1	114.103.248.77	462751713	会更好	184523	2015-09-20 23:07:08	2015-09-23 02:22:31	5
1	112.122.59.223	7255971	天马行空	184205	2015-09-20 23:12:26	2015-09-23 02:22:31	5
1	113.4.104.205	xiaobao	心中只有你	183177	2015-09-20 23:29:34	2015-09-23 02:22:31	5
1	114.103.248.77	462751714	斯蒂芬分	182338	2015-09-20 23:43:33	2015-09-23 02:22:31	5
1	113.4.104.205	ye1	天下非我莫属	177302	2015-09-21 01:07:29	2015-09-23 02:22:31	5
1	113.4.104.205	ye2	蓝爵	176517	2015-09-21 01:20:34	2015-09-23 02:22:31	5
1	113.4.104.205	ye3	谁领风骚	176107	2015-09-21 01:27:23	2015-09-23 02:22:31	5
1	113.4.104.205	ye4	杀杀杀	175314	2015-09-21 01:40:37	2015-09-23 02:22:31	5
1	113.4.104.205	ye5	三爷	174999	2015-09-21 01:45:52	2015-09-23 02:22:31	5
1	113.4.104.205	ye6	风云	174714	2015-09-21 01:50:37	2015-09-23 02:22:31	5
1	218.25.40.238	1111111111	是否光滑	171207	2015-09-21 02:49:04	2015-09-23 02:22:31	5
1	119.191.143.175	25532891	小希还跑珠子	146597	2015-09-21 09:39:13	2015-09-23 02:22:31	5
