6/6	0:05:10
7/7	0:09:45
6/7	0:14:45
6/6	0:19:45
6/6	0:24:45
6/6	0:29:45
6/6	0:34:45
6/6	0:39:45
6/6	0:44:45
6/6	0:49:45
6/6	0:54:45
6/6	0:59:45
6/6	1:04:45
6/6	1:09:45
6/6	1:14:45
6/6	1:19:45
6/6	1:24:45
6/6	1:29:45
6/6	1:34:45
6/6	1:39:45
6/6	1:44:45
6/6	1:49:45
6/6	1:54:45
6/6	1:59:45
6/6	2:04:45
6/6	2:09:45
5/6	2:14:45
5/5	2:19:45
5/5	2:24:45
5/5	2:29:45
5/5	2:34:45
5/5	2:39:45
5/5	2:44:45
5/5	2:49:45
5/5	2:54:45
5/5	2:59:45
5/5	3:04:45
5/5	3:09:45
5/5	3:14:45
5/5	3:19:45
5/5	3:24:45
5/5	3:29:45
5/5	3:34:45
5/5	3:39:45
5/5	3:44:45
5/5	3:49:45
5/5	3:54:45
5/5	3:59:45
5/5	4:04:45
5/5	4:09:45
5/5	4:14:45
5/5	4:19:45
5/5	4:24:45
5/5	4:29:45
5/5	4:34:45
5/5	4:39:45
5/5	4:44:45
5/5	4:49:45
5/5	4:54:45
5/5	4:59:45
5/5	5:04:45
5/5	5:09:45
5/5	5:14:45
5/5	5:19:45
5/5	5:24:45
5/5	5:29:45
5/5	5:34:45
5/5	5:39:45
5/5	5:44:45
5/5	5:49:45
5/5	5:54:45
5/5	5:59:45
5/5	6:04:45
5/5	6:09:45
5/5	6:14:45
5/5	6:19:45
5/5	6:24:45
5/5	6:29:45
5/5	6:34:45
5/5	6:39:45
5/5	6:44:45
5/5	6:49:45
5/5	6:54:45
5/5	6:59:45
5/5	7:04:45
5/5	7:09:45
5/5	7:14:45
5/5	7:19:45
5/5	7:24:45
5/5	7:29:45
5/5	7:34:45
5/5	7:39:45
5/5	7:44:45
5/5	7:49:45
5/5	7:54:45
5/5	7:59:45
5/5	8:04:45
5/5	8:09:45
5/5	8:14:45
5/5	8:19:45
5/5	8:24:45
5/5	8:29:45
5/5	8:34:45
5/5	8:39:45
5/5	8:44:45
5/5	8:49:45
5/5	8:54:45
5/5	8:59:45
5/5	9:04:45
5/5	9:09:45
5/5	9:14:45
5/5	9:19:45
5/5	9:24:45
5/5	9:29:45
5/5	9:34:45
5/5	9:39:45
5/5	9:44:45
5/5	9:49:45
5/5	9:54:45
5/5	9:59:45
5/5	10:04:45
5/5	10:09:45
5/5	10:14:45
5/5	10:19:45
5/5	10:24:45
5/5	10:29:45
5/5	10:34:45
5/5	10:39:45
5/5	10:44:45
5/5	10:49:45
5/5	10:54:45
5/5	10:59:45
5/5	11:04:45
5/5	11:09:45
5/5	11:14:45
5/5	11:19:45
5/5	11:24:45
5/5	11:29:45
5/5	11:34:45
5/5	11:39:45
5/5	11:44:45
5/5	11:49:45
5/5	11:54:45
5/5	11:59:45
5/5	12:04:45
5/5	12:09:45
5/5	12:14:45
5/5	12:19:45
5/5	12:24:45
5/5	12:29:45
5/5	12:34:45
5/5	12:39:45
5/5	12:44:45
5/5	12:49:45
5/5	12:54:45
5/5	12:59:45
5/5	13:04:45
5/5	13:09:45
5/5	13:14:45
5/5	13:19:45
5/5	13:24:45
5/5	13:29:45
5/5	13:34:45
5/5	13:39:45
5/5	13:44:45
5/5	13:49:45
5/5	13:54:45
5/5	13:59:45
5/5	14:04:45
5/5	14:09:45
5/5	14:14:45
5/5	14:19:45
5/5	14:24:45
5/5	14:29:45
5/5	14:34:45
5/5	14:39:45
5/5	14:44:45
5/5	14:49:45
5/5	14:54:45
5/5	14:59:45
5/5	15:04:45
5/5	15:09:45
5/5	15:14:45
5/5	15:19:45
5/5	15:24:45
5/5	15:29:45
5/5	15:34:45
5/5	15:39:45
5/5	15:44:45
5/5	15:49:45
5/5	15:54:45
7/7	15:59:45
7/7	16:04:45
7/7	16:09:45
7/7	16:14:45
7/7	16:19:45
7/7	16:24:45
7/7	16:29:45
7/7	16:34:45
7/7	16:39:45
7/7	16:44:45
7/7	16:49:45
7/7	16:54:45
7/7	16:59:45
7/7	17:04:45
7/7	17:09:45
7/7	17:14:45
7/7	17:19:45
8/8	17:24:45
7/8	17:29:45
7/7	17:34:45
7/7	17:39:45
7/7	17:44:45
7/7	17:49:45
8/8	17:54:45
8/8	17:59:45
8/8	18:04:45
8/8	18:09:45
8/8	18:14:45
8/8	18:19:45
8/9	18:24:45
8/8	18:29:45
8/8	18:34:45
8/8	18:39:45
8/8	18:44:45
8/8	18:49:45
8/8	18:54:45
8/8	18:59:45
8/8	19:04:45
8/8	19:09:45
8/8	19:14:45
8/8	19:19:45
8/8	19:24:45
8/8	19:29:45
8/8	19:34:45
8/8	19:39:45
8/8	19:44:45
8/8	19:49:45
8/8	19:54:45
8/8	19:59:45
8/8	20:04:45
8/8	20:09:45
8/8	20:14:45
8/8	20:19:45
8/8	20:24:45
8/8	20:29:45
8/8	20:34:45
8/8	20:39:45
8/8	20:44:45
8/8	20:49:45
8/8	20:54:45
8/9	20:59:45
8/8	21:04:45
8/8	21:09:45
8/8	21:14:45
8/8	21:19:45
7/8	21:24:45
7/7	21:29:45
7/7	21:34:45
8/8	21:39:45
8/8	21:44:45
8/8	21:49:45
8/8	21:54:45
8/8	21:59:45
8/8	22:04:45
9/9	22:09:45
9/9	22:14:45
9/9	22:19:45
9/9	22:24:45
9/9	22:29:45
9/9	22:34:45
9/9	22:39:45
9/9	22:44:45
9/9	22:49:45
9/9	22:54:45
9/9	22:59:45
2/2	23:06:55
2/2	23:11:55
2/2	23:16:55
2/2	23:21:55
2/2	23:26:55
2/2	23:31:55
2/2	23:36:55
3/3	23:41:55
4/4	23:46:55
