26/26	0:00:40
26/26	0:05:40
26/26	0:10:40
26/26	0:15:40
26/26	0:20:40
26/26	0:25:40
26/26	0:30:40
26/26	0:35:40
26/26	0:40:40
26/26	0:45:40
26/26	0:50:40
26/26	0:55:40
25/26	1:00:40
25/25	1:05:40
25/25	1:10:40
25/25	1:15:40
25/25	1:20:40
25/25	1:25:40
25/25	1:30:40
25/25	1:35:40
25/25	1:40:40
25/25	1:45:40
25/25	1:50:40
25/25	1:55:40
25/25	2:00:40
25/25	2:05:40
25/25	2:10:40
25/25	2:15:40
25/25	2:20:40
25/25	2:25:40
25/25	2:30:40
25/25	2:35:40
25/25	2:40:40
25/25	2:45:40
25/25	2:50:40
25/25	2:55:40
25/25	3:00:40
25/25	3:05:40
25/25	3:10:40
25/25	3:15:40
25/25	3:20:40
25/25	3:25:40
25/25	3:30:40
25/25	3:35:40
25/25	3:40:40
25/25	3:45:40
25/25	3:50:40
25/25	3:55:40
25/25	4:00:40
25/25	4:05:40
25/25	4:10:40
25/25	4:15:40
25/25	4:20:40
25/25	4:25:40
25/25	4:30:40
25/25	4:35:40
25/25	4:40:40
25/25	4:45:40
25/25	4:50:40
25/25	4:55:40
25/25	5:00:40
25/25	5:05:40
25/25	5:10:40
25/25	5:15:40
25/25	5:20:40
25/25	5:25:40
25/25	5:30:40
25/25	5:35:40
25/25	5:40:40
25/25	5:45:40
25/25	5:50:40
25/25	5:55:40
25/25	6:00:40
25/25	6:05:40
25/25	6:10:40
25/25	6:15:40
25/25	6:20:40
25/25	6:25:40
25/25	6:30:40
25/25	6:35:40
25/25	6:40:40
25/25	6:45:40
25/25	6:50:40
25/25	6:55:40
25/25	7:00:40
25/25	7:05:40
25/25	7:10:40
25/25	7:15:40
25/25	7:20:40
26/26	7:25:40
26/26	7:30:40
26/26	7:35:40
26/26	7:40:40
26/26	7:45:40
26/26	7:50:40
26/26	7:55:40
26/26	8:00:40
26/26	8:05:40
26/26	8:10:40
26/26	8:15:40
26/26	8:20:40
26/26	8:25:40
26/26	8:30:40
26/26	8:35:40
26/26	8:40:40
26/26	8:45:40
