28/28	0:01:02
29/29	0:05:40
29/29	0:10:40
29/29	0:15:40
30/30	0:20:40
29/30	0:25:40
29/29	0:30:40
30/30	0:35:40
30/30	0:40:40
29/30	0:45:40
29/29	0:50:40
29/29	0:55:40
29/29	1:00:40
29/29	1:05:40
29/29	1:10:40
29/29	1:15:40
29/29	1:20:40
29/29	1:25:40
29/29	1:30:40
29/29	1:35:40
29/29	1:40:40
29/29	1:45:40
29/29	1:50:40
29/29	1:55:40
29/29	2:00:40
29/29	2:05:40
29/29	2:10:40
29/29	2:15:40
29/29	2:20:40
29/29	2:25:40
29/29	2:30:40
29/29	2:35:40
29/29	2:40:40
29/29	2:45:40
29/29	2:50:40
29/29	2:55:40
29/29	3:00:40
29/29	3:05:40
29/29	3:10:40
29/29	3:15:40
29/29	3:20:40
29/29	3:25:40
29/29	3:30:40
29/29	3:35:40
29/29	3:40:40
29/29	3:45:40
29/29	3:50:40
29/29	3:55:40
29/29	4:00:40
29/29	4:05:40
29/29	4:10:40
29/29	4:15:40
29/29	4:20:40
29/29	4:25:40
29/29	4:30:40
29/29	4:35:40
29/29	4:40:40
29/29	4:45:40
29/29	4:50:40
29/29	4:55:40
29/29	5:00:40
29/29	5:05:40
29/29	5:10:40
29/29	5:15:40
29/29	5:20:40
29/29	5:25:40
29/29	5:30:40
29/29	5:35:40
29/29	5:40:40
29/29	5:45:40
29/29	5:50:40
29/29	5:55:40
29/29	6:00:40
29/29	6:05:40
29/29	6:10:40
29/29	6:15:40
29/29	6:20:40
29/29	6:25:40
29/29	6:30:40
29/29	6:35:40
29/29	6:40:40
29/29	6:45:40
30/30	6:50:40
29/30	6:55:40
29/29	7:00:40
29/29	7:05:40
29/29	7:10:40
29/29	7:15:40
29/29	7:20:40
29/29	7:25:40
29/29	7:30:40
29/29	7:35:40
29/29	7:40:40
29/29	7:45:40
29/29	7:50:40
29/29	7:55:40
29/29	8:00:40
29/29	8:05:40
29/29	8:10:40
29/29	8:15:40
29/29	8:20:40
29/29	8:25:40
29/29	8:30:40
29/29	8:35:40
29/29	8:40:40
29/29	8:45:40
29/29	8:50:40
29/29	8:55:40
29/29	9:00:40
29/29	9:05:40
29/29	9:10:40
29/29	9:15:40
29/29	9:20:40
29/29	9:25:40
29/29	9:30:40
29/29	9:35:40
29/29	9:40:40
29/29	9:45:40
29/29	9:50:40
29/29	9:55:40
29/29	10:00:40
29/29	10:05:40
29/29	10:10:40
29/29	10:15:40
29/29	10:20:40
29/29	10:25:40
29/29	10:30:40
29/29	10:35:40
29/29	10:40:40
29/29	10:45:40
29/29	10:50:40
29/29	10:55:40
29/29	11:00:40
29/29	11:05:40
29/29	11:10:40
29/29	11:15:40
29/29	11:20:40
29/29	11:25:40
29/29	11:30:40
29/29	11:35:40
29/29	11:40:40
29/29	11:45:40
29/29	11:50:40
29/29	11:55:40
29/29	12:00:40
29/29	12:05:40
29/29	12:10:40
29/29	12:15:40
29/29	12:20:40
29/29	12:25:40
29/29	12:30:40
29/29	12:35:40
29/29	12:40:40
29/29	12:45:40
29/29	12:50:40
29/29	12:55:40
29/29	13:00:40
29/29	13:05:40
29/29	13:10:40
29/29	13:15:40
29/29	13:20:40
0/0	13:29:45
0/0	13:34:45
0/0	13:39:45
0/0	13:44:45
0/0	13:49:45
0/0	13:54:45
0/0	13:59:45
0/0	14:04:45
0/0	14:09:45
0/0	14:14:45
0/0	14:19:45
0/0	14:24:45
0/0	14:29:45
0/0	14:34:45
0/0	14:39:45
0/0	14:44:45
0/0	14:49:45
1/1	14:54:45
1/1	14:59:45
1/1	15:04:45
1/1	15:09:45
1/1	15:14:45
1/1	15:19:45
1/1	15:24:45
1/1	15:29:45
1/1	15:34:45
1/1	15:39:45
1/1	15:44:45
1/1	15:49:45
1/1	15:54:45
1/1	15:59:45
1/1	16:04:45
1/1	16:09:45
1/1	16:14:45
