28/28	0:01:00
28/28	0:05:40
28/28	0:10:40
28/28	0:15:40
28/28	0:20:40
28/28	0:25:40
28/28	0:30:40
28/28	0:35:40
28/28	0:40:40
28/28	0:45:40
28/28	0:50:40
28/28	0:55:40
28/28	1:00:40
28/28	1:05:40
28/28	1:10:40
28/28	1:15:40
28/28	1:20:40
28/28	1:25:40
28/28	1:30:40
28/28	1:35:40
28/28	1:40:40
28/28	1:45:40
28/28	1:50:40
28/28	1:55:40
28/28	2:00:40
28/28	2:05:40
28/28	2:10:40
28/28	2:15:40
28/28	2:20:40
28/28	2:25:40
28/28	2:30:40
28/28	2:35:40
28/28	2:40:40
28/28	2:45:40
28/28	2:50:40
28/28	2:55:40
28/28	3:00:40
28/28	3:05:40
28/28	3:10:40
28/28	3:15:40
28/28	3:20:40
28/28	3:25:40
28/28	3:30:40
28/28	3:35:40
28/28	3:40:40
28/28	3:45:40
28/28	3:50:40
28/28	3:55:40
28/28	4:00:40
28/28	4:05:40
28/28	4:10:40
28/28	4:15:40
28/28	4:20:40
28/28	4:25:40
28/28	4:30:40
28/28	4:35:40
28/28	4:40:40
28/28	4:45:40
28/28	4:50:40
28/28	4:55:40
28/28	5:00:40
28/28	5:05:40
28/28	5:10:40
28/28	5:15:40
28/28	5:20:40
28/28	5:25:40
28/28	5:30:40
28/28	5:35:40
28/28	5:40:40
28/28	5:45:40
28/28	5:50:40
28/28	5:55:40
28/28	6:00:40
28/28	6:05:40
28/28	6:10:40
28/28	6:15:40
28/28	6:20:40
28/28	6:25:40
28/28	6:30:40
28/28	6:35:40
28/28	6:40:40
28/28	6:45:40
28/28	6:50:40
28/28	6:55:40
28/28	7:00:40
28/28	7:05:40
28/28	7:10:40
28/28	7:15:40
28/28	7:20:40
28/28	7:25:40
28/28	7:30:40
28/28	7:35:40
28/28	7:40:40
28/28	7:45:40
27/28	7:50:40
27/27	7:55:40
27/27	8:00:40
27/27	8:05:40
27/27	8:10:40
27/27	8:15:40
27/27	8:20:40
27/27	8:25:40
28/28	8:30:40
28/28	8:35:40
28/28	8:40:40
28/28	8:45:40
28/28	8:50:40
28/28	8:55:40
28/28	9:00:40
28/28	9:05:40
28/28	9:10:40
28/28	9:15:40
28/28	9:20:40
28/28	9:25:40
28/28	9:30:40
28/28	9:35:40
28/28	9:40:40
28/28	9:45:40
28/28	9:50:40
28/28	9:55:40
28/28	10:00:40
28/28	10:05:40
28/28	10:10:40
28/28	10:15:40
28/28	10:20:40
28/28	10:25:40
28/28	10:30:40
28/28	10:35:40
28/28	10:40:40
28/28	10:45:40
28/28	10:50:40
28/28	10:55:40
28/28	11:00:40
28/28	11:05:40
28/28	11:10:40
28/28	11:15:40
28/28	11:20:40
28/28	11:25:40
28/28	11:30:40
28/28	11:35:40
28/28	11:40:40
28/28	11:45:40
28/28	11:50:40
28/28	11:55:40
28/28	12:00:40
28/28	12:05:40
28/28	12:10:40
28/28	12:15:40
28/28	12:20:40
28/28	12:25:40
28/28	12:30:40
28/28	12:35:40
28/28	12:40:40
28/28	12:45:40
28/28	12:50:40
28/28	12:55:40
28/28	13:00:40
28/28	13:05:40
28/28	13:10:40
28/28	13:15:40
28/28	13:20:40
28/28	13:25:40
28/28	13:30:40
28/28	13:35:40
28/28	13:40:40
28/28	13:45:40
28/28	13:50:40
28/28	13:55:40
28/28	14:00:40
28/28	14:05:40
28/28	14:10:40
28/28	14:15:40
28/28	14:20:40
28/28	14:25:40
28/28	14:30:40
28/28	14:35:40
28/28	14:40:40
28/28	14:45:40
28/28	14:50:40
28/28	14:55:40
28/28	15:00:40
28/28	15:05:40
28/28	15:10:40
28/28	15:15:40
28/28	15:20:40
28/28	15:25:40
28/28	15:30:40
28/28	15:35:40
28/28	15:40:40
28/28	15:45:40
28/28	15:50:40
28/28	15:55:40
28/28	16:00:40
28/28	16:05:40
28/28	16:10:40
28/28	16:15:40
28/28	16:20:40
28/28	16:25:40
28/28	16:30:40
28/28	16:35:40
28/28	16:40:40
28/28	16:45:40
28/28	16:50:40
28/28	16:55:40
28/28	17:00:40
28/28	17:05:40
28/28	17:10:40
28/28	17:15:40
28/28	17:20:40
28/28	17:25:40
28/28	17:30:40
28/28	17:35:40
28/28	17:40:40
28/28	17:45:40
28/28	17:50:40
28/28	17:55:40
28/28	18:00:40
28/28	18:05:40
28/28	18:10:40
28/28	18:15:40
28/28	18:20:40
28/28	18:25:40
28/28	18:30:40
28/28	18:35:40
28/28	18:40:40
28/28	18:45:40
28/28	18:50:40
28/28	18:55:40
28/28	19:00:40
28/28	19:05:40
28/28	19:10:40
28/28	19:15:40
28/28	19:20:40
28/28	19:25:40
27/28	19:30:40
27/27	19:35:40
27/27	19:40:40
27/27	19:45:40
27/27	19:50:40
27/27	19:55:40
27/27	20:00:40
27/27	20:05:40
27/27	20:10:40
27/27	20:15:40
27/27	20:20:40
27/27	20:25:40
27/27	20:30:40
27/27	20:35:40
27/27	20:40:40
27/27	20:45:40
27/27	20:50:40
27/27	20:55:40
27/27	21:00:40
27/27	21:05:40
27/27	21:10:40
27/27	21:15:40
27/27	21:20:40
27/27	21:25:40
27/27	21:30:40
27/27	21:35:40
27/27	21:40:40
27/27	21:45:40
27/27	21:50:40
27/27	21:55:40
27/27	22:00:40
27/27	22:05:40
27/27	22:10:40
27/27	22:15:40
27/27	22:20:40
27/27	22:25:40
27/27	22:30:40
27/27	22:35:40
27/27	22:40:40
27/27	22:45:40
27/27	22:50:40
27/27	22:55:40
28/28	23:00:40
28/28	23:05:40
28/28	23:10:40
28/28	23:15:40
28/28	23:20:40
28/28	23:25:40
28/28	23:30:40
28/28	23:35:40
28/28	23:40:40
28/28	23:45:40
28/28	23:50:40
28/28	23:55:40
