1	0	0	2000	3	338	336	法师	元宝	489920	-	幸运升级	2023-06-12 00:40:02
1	0	0	2000	3	338	336	法师	元宝	484920	-	幸运升级	2023-06-12 00:40:02
1	0	0	2000	3	338	336	法师	元宝	479920	-	幸运升级	2023-06-12 00:40:02
1	0	0	2000	3	338	336	法师	元宝	474920	-	幸运升级	2023-06-12 00:40:07
1	0	0	2000	3	338	336	法师	元宝	469920	-	幸运升级	2023-06-12 00:40:07
1	0	0	9	3	338	336	法师	超级祝福油	1580	1	(商铺购买)	5000	元宝	2023-06-12 00:40:22
1	0	0	9	3	338	336	法师	超级祝福油	1581	1	(商铺购买)	5000	元宝	2023-06-12 00:40:48
1	0	0	9	3	338	336	法师	超级祝福油	1582	1	(商铺购买)	5000	元宝	2023-06-12 00:40:48
1	0	0	9	3	338	336	法师	超级祝福油	1583	1	(商铺购买)	5000	元宝	2023-06-12 00:40:48
1	0	0	9	3	338	336	法师	超级祝福油	1584	1	(商铺购买)	5000	元宝	2023-06-12 00:40:53
1	0	0	11	3	338	336	法师	超级祝福油	1584	1	0	2023-06-12 00:40:53
1	0	0	11	3	338	336	法师	超级祝福油	1583	1	0	2023-06-12 00:40:53
1	0	0	11	3	338	336	法师	超级祝福油	1582	1	0	2023-06-12 00:40:53
1	0	0	11	3	338	336	法师	超级祝福油	1581	1	0	2023-06-12 00:40:53
1	0	0	11	3	338	336	法师	超级祝福油	1580	1	0	2023-06-12 00:40:57
1	0	0	9	3	338	336	法师	超级祝福油	1585	1	(商铺购买)	5000	元宝	2023-06-12 00:40:57
1	0	0	9	3	338	336	法师	超级祝福油	1586	1	(商铺购买)	5000	元宝	2023-06-12 00:40:57
1	0	0	11	3	338	336	法师	超级祝福油	1586	1	0	2023-06-12 00:41:03
1	0	0	11	3	338	336	法师	超级祝福油	1585	1	0	2023-06-12 00:41:03
1	0	0	2000	NZ018	33	36	法师	元宝	432920	-	寒冰领地[恐怖]	2023-06-12 00:41:12
1	0	0	2000	NZ018	33	36	法师	元宝	3	-	Map	2023-06-12 00:41:12
1	0	0	2000	NZ018	33	36	法师	元宝	3	-	Map	2023-06-12 00:41:12
1	0	0	2000	NZ018	32	35	法师	元宝	3	-	Map	2023-06-12 00:41:12
1	0	0	2000	NZ018	32	35	法师	元宝	3	-	Map	2023-06-12 00:41:18
1	0	0	2000	NZ018	32	35	法师	元宝	3	-	Map	2023-06-12 00:41:18
1	0	0	2000	NZ018	32	35	法师	元宝	3	-	Map	2023-06-12 00:41:18
1	0	0	2000	NZ018	32	35	法师	元宝	3	-	Map	2023-06-12 00:41:18
1	0	0	2000	NZ018	32	35	法师	元宝	3	-	Map	2023-06-12 00:41:18
1	0	0	2000	NZ018	32	35	法师	元宝	3	-	Map	2023-06-12 00:41:23
1	0	0	2000	NZ018	32	35	法师	元宝	3	-	Map	2023-06-12 00:41:23
1	0	0	2000	NZ018	32	35	法师	元宝	3	-	Map	2023-06-12 00:41:23
1	0	0	2000	NZ018	32	35	法师	元宝	3	-	Map	2023-06-12 00:41:23
1	0	0	2000	NZ018	32	35	法师	元宝	3	-	Map	2023-06-12 00:41:27
1	0	0	2000	NZ018	32	35	法师	元宝	3	-	Map	2023-06-12 00:41:27
1	0	0	2000	NZ018	32	35	法师	元宝	3	-	Map	2023-06-12 00:41:27
1	0	0	2000	NZ018	32	35	法师	元宝	3	-	Map	2023-06-12 00:41:27
1	0	0	2000	NZ018	32	35	法师	元宝	3	-	Map	2023-06-12 00:41:27
1	0	0	2000	NZ018	32	35	法师	元宝	3	-	Map	2023-06-12 00:41:33
1	0	0	2000	NZ018	32	35	法师	元宝	3	-	Map	2023-06-12 00:41:33
1	0	0	2000	NZ018	32	35	法师	元宝	3	-	Map	2023-06-12 00:41:33
1	0	0	2000	NZ018	32	35	法师	元宝	3	-	Map	2023-06-12 00:41:33
1	0	0	2000	NZ018	32	35	法师	元宝	3	-	Map	2023-06-12 00:41:33
1	0	0	2000	NZ018	32	35	法师	元宝	3	-	Map	2023-06-12 00:41:37
1	0	0	2000	NZ018	32	37	法师	元宝	3	-	Map	2023-06-12 00:41:37
1	0	0	2000	NZ018	32	37	法师	元宝	3	-	Map	2023-06-12 00:41:37
1	0	0	15	NZ018	34	40	暗之魔龙力士	斗笠43号	0	0	1	2023-06-12 00:41:37
1	0	0	15	NZ018	34	40	暗之魔龙力士	光芒护腕	0	0	1	2023-06-12 00:41:37
1	0	0	15	NZ018	34	40	暗之魔龙力士	烈焰腰带	0	0	1	2023-06-12 00:41:37
1	0	0	15	NZ018	34	40	暗之魔龙力士	天尊手镯	0	0	1	2023-06-12 00:41:37
1	0	0	15	NZ018	34	40	暗之魔龙力士	圣战项链	0	0	1	2023-06-12 00:41:37
1	0	0	15	NZ018	34	40	暗之魔龙力士	圣战头盔	0	0	1	2023-06-12 00:41:37
1	0	0	15	NZ018	34	40	暗之魔龙力士	书页	0	0	1	2023-06-12 00:41:37
1	0	0	15	NZ018	34	40	暗之魔龙力士	英雄忠诚加一卷	0	0	1	2023-06-12 00:41:37
1	0	0	2000	NZ018	32	37	法师	元宝	3	-	Map	2023-06-12 00:41:37
1	0	0	4	NZ018	32	38	法师	圣战头盔	1593	1	1	2023-06-12 00:41:37
1	0	0	2000	NZ018	32	38	法师	元宝	3	-	Map	2023-06-12 00:41:43
1	0	0	2000	NZ018	32	38	法师	元宝	3	-	Map	2023-06-12 00:41:43
1	0	0	4	NZ018	33	39	法师	斗笠43号	1594	1	1	2023-06-12 00:41:43
1	0	0	2000	NZ018	33	39	法师	元宝	3	-	Map	2023-06-12 00:41:43
1	0	0	2000	NZ018	33	40	法师	元宝	3	-	Map	2023-06-12 00:41:43
1	0	0	2000	NZ018	33	41	法师	元宝	3	-	Map	2023-06-12 00:41:43
1	0	0	4	NZ018	33	41	法师	烈焰腰带	1595	1	1	2023-06-12 00:41:43
1	0	0	4	NZ018	34	41	法师	天尊手镯	1596	1	1	2023-06-12 00:41:48
1	0	0	2000	NZ018	34	41	法师	元宝	3	-	Map	2023-06-12 00:41:48
1	0	0	2000	NZ018	34	41	法师	元宝	3	-	Map	2023-06-12 00:41:48
1	0	0	2000	NZ018	34	41	法师	元宝	3	-	Map	2023-06-12 00:41:48
1	0	0	2000	NZ018	34	41	法师	元宝	3	-	Map	2023-06-12 00:41:48
1	0	0	2000	NZ018	34	41	法师	元宝	3	-	Map	2023-06-12 00:41:48
1	0	0	2000	NZ018	34	41	法师	元宝	3	-	Map	2023-06-12 00:41:53
1	0	0	2000	NZ018	34	43	法师	元宝	3	-	Map	2023-06-12 00:41:53
1	0	0	2000	NZ018	34	43	法师	元宝	3	-	Map	2023-06-12 00:41:53
1	0	0	2000	NZ018	34	43	法师	元宝	3	-	Map	2023-06-12 00:41:53
1	0	0	2000	NZ018	34	43	法师	元宝	3	-	Map	2023-06-12 00:41:58
1	0	0	2000	NZ018	32	45	法师	元宝	3	-	Map	2023-06-12 00:41:58
1	0	0	2000	NZ018	32	45	法师	元宝	3	-	Map	2023-06-12 00:41:58
1	0	0	2000	NZ018	32	45	法师	元宝	3	-	Map	2023-06-12 00:41:58
1	0	0	2000	NZ018	32	45	法师	元宝	3	-	Map	2023-06-12 00:41:58
1	0	0	2000	NZ018	32	45	法师	元宝	3	-	Map	2023-06-12 00:42:03
1	0	0	2000	NZ018	32	45	法师	元宝	3	-	Map	2023-06-12 00:42:03
1	0	0	2000	NZ018	34	43	法师	元宝	3	-	Map	2023-06-12 00:42:03
1	0	0	2000	NZ018	36	45	法师	元宝	3	-	Map	2023-06-12 00:42:03
1	0	0	2000	NZ018	36	45	法师	元宝	3	-	Map	2023-06-12 00:42:03
1	0	0	2000	NZ018	36	45	法师	元宝	3	-	Map	2023-06-12 00:42:08
1	0	0	2000	NZ018	36	45	法师	元宝	3	-	Map	2023-06-12 00:42:08
1	0	0	2000	NZ018	36	45	法师	元宝	3	-	Map	2023-06-12 00:42:08
1	0	0	2000	NZ018	38	47	法师	元宝	3	-	Map	2023-06-12 00:42:08
1	0	0	2000	NZ018	38	47	法师	元宝	3	-	Map	2023-06-12 00:42:13
1	0	0	2000	NZ018	38	47	法师	元宝	3	-	Map	2023-06-12 00:42:13
1	0	0	2000	NZ018	38	47	法师	元宝	3	-	Map	2023-06-12 00:42:13
1	0	0	2000	NZ018	38	47	法师	元宝	3	-	Map	2023-06-12 00:42:13
1	0	0	2000	NZ018	38	47	法师	元宝	3	-	Map	2023-06-12 00:42:13
1	0	0	2000	NZ018	38	47	法师	元宝	3	-	Map	2023-06-12 00:42:18
1	0	0	2000	NZ018	38	47	法师	元宝	3	-	Map	2023-06-12 00:42:18
1	0	0	2000	NZ018	35	46	法师	元宝	3	-	Map	2023-06-12 00:42:18
1	0	0	2000	NZ018	33	44	法师	元宝	3	-	Map	2023-06-12 00:42:18
1	0	0	2000	NZ018	33	44	法师	元宝	3	-	Map	2023-06-12 00:42:18
1	0	0	15	NZ018	41	44	暗之魔龙巨蛾	烈焰项链	0	0	1	2023-06-12 00:42:23
1	0	0	15	NZ018	41	44	暗之魔龙巨蛾	法神手镯	0	0	1	2023-06-12 00:42:23
1	0	0	15	NZ018	41	44	暗之魔龙巨蛾	天尊头盔	0	0	1	2023-06-12 00:42:23
1	0	0	15	NZ018	41	44	暗之魔龙巨蛾	圣战手镯	0	0	1	2023-06-12 00:42:23
1	0	0	15	NZ018	41	44	暗之魔龙巨蛾	书页	0	0	1	2023-06-12 00:42:23
1	0	0	15	NZ018	41	44	暗之魔龙巨蛾	英雄忠诚加一卷	0	0	1	2023-06-12 00:42:23
1	0	0	15	NZ018	39	45	破灭·星王力士	强化光芒道戒	0	0	1	2023-06-12 00:42:23
1	0	0	15	NZ018	39	45	破灭·星王力士	圣龙盔	0	0	1	2023-06-12 00:42:23
1	0	0	15	NZ018	39	45	破灭·星王力士	光芒道靴	0	0	1	2023-06-12 00:42:23
1	0	0	15	NZ018	39	45	破灭·星王力士	烈焰项链	0	0	1	2023-06-12 00:42:23
1	0	0	15	NZ018	39	45	破灭·星王力士	雷霆战靴	0	0	1	2023-06-12 00:42:23
1	0	0	15	NZ018	39	45	破灭·星王力士	雷霆项链	0	0	1	2023-06-12 00:42:23
1	0	0	2000	NZ018	33	44	法师	元宝	3	-	Map	2023-06-12 00:42:23
1	0	0	2000	NZ018	33	44	法师	元宝	3	-	Map	2023-06-12 00:42:23
1	0	0	2000	NZ018	33	44	法师	元宝	3	-	Map	2023-06-12 00:42:23
1	0	0	2000	NZ018	33	44	法师	元宝	3	-	Map	2023-06-12 00:42:23
1	0	0	2000	NZ018	33	44	法师	元宝	3	-	Map	2023-06-12 00:42:23
1	0	0	7	NZ018	33	44	法师	圣战头盔	1593	1	1	2023-06-12 00:42:28
1	0	0	2000	NZ018	33	44	法师	元宝	3	-	Map	2023-06-12 00:42:28
1	0	0	2000	NZ018	33	44	法师	元宝	3	-	Map	2023-06-12 00:42:28
1	0	0	2000	NZ018	33	44	法师	元宝	3	-	Map	2023-06-12 00:42:28
1	0	0	2000	NZ018	33	44	法师	元宝	3	-	Map	2023-06-12 00:42:28
1	0	0	2000	NZ018	33	44	法师	元宝	3	-	Map	2023-06-12 00:42:28
1	0	0	2000	NZ018	33	44	法师	元宝	3	-	Map	2023-06-12 00:42:33
1	0	0	2000	NZ018	33	44	法师	元宝	3	-	Map	2023-06-12 00:42:33
1	0	0	2000	NZ018	33	44	法师	元宝	3	-	Map	2023-06-12 00:42:33
1	0	0	2000	NZ018	33	44	法师	元宝	3	-	Map	2023-06-12 00:42:33
1	0	0	2000	NZ018	33	44	法师	元宝	3	-	Map	2023-06-12 00:42:33
1	0	0	2000	NZ018	33	44	法师	元宝	3	-	Map	2023-06-12 00:42:38
1	0	0	2000	NZ018	33	44	法师	元宝	3	-	Map	2023-06-12 00:42:38
1	0	0	2000	NZ018	33	44	法师	元宝	3	-	Map	2023-06-12 00:42:38
1	0	0	2000	NZ018	33	44	法师	元宝	3	-	Map	2023-06-12 00:42:38
1	0	0	2000	NZ018	33	44	法师	元宝	3	-	Map	2023-06-12 00:42:38
1	0	0	2000	NZ018	33	44	法师	元宝	3	-	Map	2023-06-12 00:42:43
1	0	0	2000	NZ018	33	44	法师	元宝	3	-	Map	2023-06-12 00:42:43
1	0	0	2000	NZ018	33	44	法师	元宝	3	-	Map	2023-06-12 00:42:43
1	0	0	2000	NZ018	33	44	法师	元宝	3	-	Map	2023-06-12 00:42:43
1	0	0	2000	NZ018	33	44	法师	元宝	3	-	Map	2023-06-12 00:42:48
1	0	0	15	NZ018	35	44	破灭·星王巨蛾	斗笠44号	0	0	1	2023-06-12 00:42:48
1	0	0	15	NZ018	35	44	破灭·星王巨蛾	强化雷霆战戒	0	0	1	2023-06-12 00:42:48
1	0	0	15	NZ018	35	44	破灭·星王巨蛾	光芒道靴	0	0	1	2023-06-12 00:42:48
1	0	0	15	NZ018	35	44	破灭·星王巨蛾	烈焰魔戒	0	0	1	2023-06-12 00:42:48
1	0	0	15	NZ018	35	44	破灭·星王巨蛾	荣誉勋章44号	0	0	1	2023-06-12 00:42:48
1	0	0	2000	NZ018	33	44	法师	元宝	3	-	Map	2023-06-12 00:42:48
1	0	0	2000	NZ018	33	44	法师	元宝	3	-	Map	2023-06-12 00:42:48
1	0	0	2000	NZ018	33	44	法师	元宝	3	-	Map	2023-06-12 00:42:48
1	0	0	2000	NZ018	33	44	法师	元宝	3	-	Map	2023-06-12 00:42:48
1	0	0	2000	NZ018	33	44	法师	元宝	3	-	Map	2023-06-12 00:42:53
