1	117.57.240.209	444	搞活机	3167	2015-09-18 14:57:17	2015-09-18 15:50:05	5
1	61.163.124.17	8267001	主宰	766	2015-09-18 15:38:39	2015-09-18 15:51:26	5
1	60.223.233.16	sxycww	胡来	23535	2015-09-18 09:19:37	2015-09-18 15:51:52	5
1	114.250.112.78	guojin	小郭	1692	2015-09-18 15:27:10	2015-09-18 15:55:22	5
1	114.250.112.78	guojin01	天天向下	973	2015-09-18 15:39:13	2015-09-18 15:55:27	5
1	114.250.112.78	caoyang	老曹	1128	2015-09-18 15:36:43	2015-09-18 15:55:32	5
1	123.128.216.255	2431737	萌小希	13189	2015-09-18 12:15:48	2015-09-18 15:55:37	5
1	60.223.233.16	sxycww	胡来	225	2015-09-18 15:51:57	2015-09-18 15:55:43	5
1	114.250.112.78	caoyang	老曹	84	2015-09-18 15:55:39	2015-09-18 15:57:04	5
1	218.25.40.238	douhun10	晓骨	9406	2015-09-18 13:21:46	2015-09-18 15:58:33	5
1	60.223.233.16	sxycww	胡来	167	2015-09-18 15:55:48	2015-09-18 15:58:36	5
